"1","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Overvote","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Blank"
"32-365 Fairbanks No. 5","26","2","0","3","0","0","0","2","0","0","0","0","0","0","44","13","0","5","0","0","3","1","0","0","0","0","0","5","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","3","0","0","3","0","0","0","0","0","0","2","2","0","0","0","1","0","0","0","0","2","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","72","14","0","11","1","0","3","4","0","0","1","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","2","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","91","31","12","0","20","0","0","2","2","0","0","0","0","0","21","13","0","21","3","0","1","10","0","0","0","0","0","0","0","3","2","2","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"32-375 Fort Wainwright","7","0","0","6","0","1","0","0","0","0","0","0","0","0","8","1","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","8","0","5","1","0","1","3","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","1","1","0","4","1","0","0","0","0","0","0","0","0","7","0","0","10","0","0","2","3","0","0","1","2","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32-385 Badger No. 2","48","7","0","8","0","4","0","3","2","0","0","0","0","0","111","23","0","15","0","0","4","7","0","0","5","1","0","6","5","0","7","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","1","0","1","0","0","0","0","0","1","3","6","1","0","1","1","1","0","0","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","171","28","0","34","5","0","3","16","0","1","1","0","0","5","6","5","0","0","2","2","0","0","0","0","0","0","1","0","8","0","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","108","25","12","0","30","1","1","3","8","0","0","0","0","0","25","13","0","39","3","0","2","4","0","0","0","0","0","0","0","3","2","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"33-130 Badger No. 1","34","4","0","16","0","8","2","2","4","0","0","0","0","1","114","31","0","14","0","0","3","6","0","0","1","0","0","6","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","5","0","6","3","0","0","1","0","0","0","0","0","1","5","0","0","0","1","0","0","0","0","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","127","177","31","0","26","3","0","4","9","0","2","3","0","0","8","6","6","0","0","0","2","0","0","0","0","0","0","3","1","4","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","79","27","11","0","34","1","0","2","1","0","0","0","0","0","37","12","0","31","1","0","0","2","0","0","1","0","0","0","0","9","0","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5"
"33-135 Chena Lakes","43","3","0","9","0","11","0","0","4","0","0","0","0","0","109","42","0","20","0","0","3","5","0","0","0","0","0","5","5","0","6","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","11","2","1","0","0","0","0","0","0","0","0","6","2","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","142","183","50","0","24","1","0","6","7","0","2","0","0","1","5","9","6","0","0","1","2","0","0","0","0","0","0","4","1","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","64","24","6","0","12","0","0","2","4","0","0","0","0","0","20","9","0","17","3","0","2","3","0","0","1","0","0","0","0","4","3","3","0","0","2","3","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"33-155 Moose Creek","3","0","0","0","0","1","0","0","0","0","0","0","0","0","6","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","30","2","0","2","0","0","1","0","0","0","0","0","0","0","4","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","3","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"33-165 Newby","45","7","0","6","0","7","1","1","3","0","0","0","0","0","152","43","0","17","2","0","4","11","0","0","1","0","0","4","1","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","3","0","10","2","0","0","2","0","0","0","0","0","2","6","5","0","0","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","125","224","49","0","55","3","0","3","17","0","1","0","0","0","3","10","7","0","0","1","1","0","0","0","0","0","0","1","2","5","0","1","3","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","96","28","12","0","16","0","0","2","3","0","0","0","0","0","23","16","0","32","2","0","0","4","0","0","0","1","0","0","0","4","4","4","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"33-175 North Pole","24","8","0","7","0","7","2","0","5","0","0","0","0","0","70","15","0","11","2","0","3","0","0","0","0","0","0","6","1","0","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","64","89","26","0","9","0","0","1","4","0","1","1","0","0","3","7","6","1","0","0","2","0","0","0","0","0","0","5","0","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","11","4","0","12","0","0","1","1","0","0","0","0","0","15","3","0","16","0","0","0","5","0","1","0","0","0","0","0","5","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"33-183 Plack","46","4","0","7","0","6","0","1","3","0","0","1","0","1","114","37","0","18","0","0","6","4","0","1","1","0","0","6","0","0","2","0","0","3","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","2","0","4","5","0","2","0","0","0","0","0","0","4","7","3","2","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","228","50","0","34","2","0","3","10","0","3","2","0","0","5","5","12","1","0","1","5","0","0","0","0","0","0","6","2","5","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","72","18","3","0","11","1","0","1","2","0","0","1","0","0","18","6","0","21","0","0","0","5","0","0","0","1","0","0","0","6","4","5","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"34-235 Eielson","3","0","0","2","0","1","0","0","0","0","0","0","0","0","17","2","0","2","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","37","7","0","12","1","0","1","8","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","18","1","0","0","1","0","0","0","1","0","0","0","0","0","3","1","0","17","0","0","0","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"34-238 Eielson Farm Road","4","1","0","0","0","0","0","0","0","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34-240 Farmers Loop","14","4","0","3","0","4","0","0","1","0","0","0","0","0","67","14","0","10","1","0","3","2","0","0","0","0","0","9","1","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","4","2","0","2","5","0","0","0","0","0","2","5","0","0","0","0","1","1","0","0","0","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","91","9","0","7","0","0","3","5","0","1","0","0","0","4","0","2","0","0","0","1","0","0","0","0","0","0","5","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","203","75","25","0","29","2","0","5","7","0","1","0","1","0","59","27","0","41","0","0","4","10","0","0","1","3","0","0","0","6","0","6","0","0","2","1","0","0","0","0","0","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"34-260 Salcha","19","0","0","0","0","1","0","0","1","0","0","0","0","0","42","14","0","7","0","0","0","5","0","0","0","0","0","4","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","2","1","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","3","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","86","77","21","0","8","0","0","1","3","0","0","0","0","0","3","4","3","0","0","2","2","0","0","0","0","0","0","5","0","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","31","12","4","0","12","0","0","1","4","0","0","0","0","0","7","5","0","5","0","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34-263 Steele Creek","28","1","0","12","0","5","1","6","3","0","0","0","0","0","99","33","0","11","2","0","3","4","0","0","1","0","0","6","2","0","3","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","7","0","0","2","2","0","0","0","0","0","3","11","0","1","0","1","2","0","0","0","0","1","2","4","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","75","178","34","0","22","1","0","2","22","0","3","1","0","0","9","6","3","0","0","0","2","0","1","0","0","0","0","2","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","38","15","0","20","0","0","3","5","0","0","0","0","1","48","23","0","41","0","0","2","6","0","0","0","1","0","2","0","10","0","2","0","0","1","2","0","0","0","0","0","0","1","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6"
"34-265 Steese","57","6","0","13","0","6","0","3","6","0","0","0","0","0","110","32","0","10","2","0","4","5","0","0","0","0","0","4","3","0","8","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","4","0","0","4","0","0","0","0","0","3","4","1","0","0","1","2","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","95","141","37","0","15","2","0","7","7","0","1","0","0","0","14","9","4","0","0","0","0","0","0","0","0","0","0","3","3","5","0","2","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","154","48","12","0","30","1","1","2","4","0","0","0","0","0","42","19","0","38","0","0","0","7","0","0","0","0","0","2","0","2","3","0","0","0","4","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34-270 Summit","35","8","0","13","0","6","2","0","1","0","0","0","0","0","86","25","0","11","3","0","7","5","0","0","0","1","0","4","0","0","3","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","8","5","0","0","1","0","0","1","0","0","2","2","2","0","0","2","0","0","0","0","0","3","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","71","81","23","0","25","4","0","6","7","0","3","0","0","1","3","9","6","0","0","0","2","0","0","1","0","0","0","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","42","11","0","21","0","0","2","5","0","0","0","0","0","34","19","0","28","0","0","3","10","0","0","1","1","0","1","0","3","2","6","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"34-280 Two Rivers","27","0","0","6","0","2","0","1","3","0","0","0","0","0","42","17","0","4","0","0","0","5","0","0","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","50","69","19","0","15","0","0","0","5","0","0","0","0","0","3","3","4","0","0","2","2","0","0","0","0","0","0","2","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","13","3","0","5","1","0","0","4","0","0","0","1","0","20","15","0","18","0","0","2","1","0","0","1","1","0","0","0","3","2","2","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"35-580 Airport","13","1","0","1","0","2","0","1","2","0","0","0","0","0","17","3","0","6","1","0","0","3","0","0","0","0","0","5","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","30","54","5","0","6","0","0","2","2","0","1","0","0","0","4","3","2","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","33","13","4","0","9","1","0","2","1","0","0","0","0","0","11","7","0","9","0","0","0","3","0","0","0","0","0","0","0","2","5","3","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"35-582 Chena","44","7","0","9","0","9","0","3","5","0","1","0","0","0","127","44","0","13","0","0","6","7","0","0","4","0","0","10","3","0","6","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","5","0","4","2","1","2","2","0","0","0","0","0","1","5","1","0","0","0","1","0","0","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","56","159","37","0","33","3","0","7","6","0","2","0","0","0","5","5","6","0","0","1","3","0","0","1","0","0","1","6","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","106","29","0","32","1","0","7","10","0","0","1","0","0","57","40","0","50","0","0","6","11","0","1","2","2","0","0","0","10","2","7","0","0","3","4","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"35-584 Ester","13","3","0","5","0","3","1","1","1","0","1","0","0","0","27","16","0","4","0","0","6","1","0","0","0","0","0","5","0","0","4","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","3","0","0","1","1","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22","59","9","0","6","0","0","0","5","0","0","1","0","0","3","4","0","0","0","0","1","0","0","0","0","0","0","3","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","43","18","0","12","2","0","3","4","0","0","1","0","0","32","16","0","32","0","0","1","4","0","0","0","0","0","0","0","4","0","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35-586 Geist","24","0","0","2","0","3","0","1","1","0","0","0","0","0","33","9","0","2","0","0","1","4","0","0","0","0","0","6","1","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","3","0","0","1","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","70","13","0","9","1","0","3","3","0","2","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","7","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","33","8","0","15","0","0","5","5","0","0","0","0","0","25","19","0","29","2","0","4","2","0","0","0","1","0","0","0","2","5","10","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"35-587 Lakeview","5","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","26","14","2","0","6","0","0","0","3","0","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2","0","0","2","0","0","0","0","0","0","0","0","0","7","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35-592 Shanly","6","1","0","1","0","1","0","0","0","0","0","0","0","0","18","6","0","3","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","29","30","16","0","7","0","0","1","3","0","1","0","0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","84","35","7","0","12","1","0","1","7","0","0","1","0","0","22","10","0","25","0","0","1","4","0","0","1","0","0","0","0","2","0","7","0","0","1","7","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35-595 University Hills","6","1","0","3","0","3","0","1","3","0","0","0","0","0","36","16","0","6","0","0","0","1","0","0","1","0","0","3","1","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","46","13","0","8","0","0","1","2","0","1","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156","76","17","0","22","0","0","2","2","0","0","0","3","0","35","31","0","34","1","0","4","1","0","0","1","3","0","0","0","4","0","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35-596 University West","31","5","0","3","0","5","0","5","5","0","0","0","0","0","85","37","0","9","2","0","6","13","0","0","2","0","0","15","5","0","9","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","0","2","3","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","4","2","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","125","37","0","21","3","0","4","10","0","0","0","0","0","8","5","3","0","1","0","1","0","0","1","0","0","0","7","2","7","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","247","80","28","0","56","2","0","7","15","0","0","0","0","0","60","18","0","50","1","1","5","6","0","0","1","3","0","0","0","5","3","15","0","0","2","5","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"36-001 Goldstream No. 1","26","4","0","7","0","1","0","2","1","0","0","0","0","0","39","26","0","12","1","0","1","0","0","0","1","0","0","0","3","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","11","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","58","12","0","13","1","0","3","1","0","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","145","42","17","0","26","2","0","1","3","0","0","0","0","0","36","27","0","17","0","0","5","6","0","0","1","2","0","0","0","6","0","1","0","0","0","3","0","0","0","0","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
